"Usuário","ID da OBRA","Nome da Obra","Comentário","ID das Incongruências"
"TDP2018","6410","806014 - Esc Ind Sawrepete - Aldeia Santa Fé - Tocantínia/TO",NA,"8"
"TDP2018","6411","806014 - E Ind Dakmaai - Aldeia Rio Preto - Tocantínia/TO",NA,"8"
"TDP2018","6412","806014 - EInd Dawapsitkwâ - Aldeia Santa Cruz -Tocantínia/TO",NA,"8"
"TDP2018","6413","806014 - E Ind Tezari - Aldeia São José - Tocantínia/TO",NA,"8"
"TDP2018","6414","806014 - Esc Ind Kupsinã - Aldeia Buritizal - Tocantínia/TO",NA,"8"
"TDP2018","6415","700230 - EE Trajano Coelho Neto - Pium/TO",NA,"8"
"TDP2018","6419","700230 - Escola Projeto Padrão SEDUC-TO - Maracanã",NA,"7"
"TDP2018","6420","700230 - EE Joaquim Lino Duarte - Natividade/TO",NA,"8"
"TDP2018","6423","806068 - EE Getúlio Vargas - Ananás/TO",NA,"8"
"TDP2018","6424","806068 - EE Deuclides Muniz - Almas/TO",NA,"8"
"TDP2018","6425","806068 - EE Meira Matos - Aparecida do Rio Negro/TO",NA,"8"
"TDP2018","6426","806068 - EE Custódia da S Pedreira - Porto Nacional/TO",NA,"8"
"TDP2018","6427","806068 - EE Manoel dos S Rosal - Pindorama do Tocantins/TO",NA,"8"
"TDP2018","6428","806068 - EE Nova Esperança - Filadélfia/TO",NA,"8"
"TDP2018","6429","806068 - EE Sales Pereira Martins - Miranorte/TO",NA,"9;7;8"
"TDP2018","6430","806068 - EE Joca Costa - Dianópolis/TO",NA,"8"
"TDP2018","6431","806068 - CE Joaquim S da Silva - Combinado/TO",NA,"8"
"TDP2018","6432","806068 - EE Alcides Rufo - Ponte Alta do Tocantins/TO",NA,"8"
"TDP2018","6433","806014 - Esc Ind São Bento - Aldeia São Bento -Tocantínia/TO",NA,"8"
"TDP2018","6434","806014 - Esc Ind Kawe - Aldeia Paraíso - Tocantínia/TO",NA,"8"
"TDP2018","6435","806014 - EI Boi Morto - Aldeia Boi Morto - Tocantinópolis/TO",NA,"8"
"TDP2018","6436","806014 - EI Mrãite - Aldeia Santo Antônio - Tocantínia/TO",NA,"8"
"TDP2018","6437","806014 - EI Kokrê - Aldeia Girassol - Tocantinópolis/TO",NA,"8"
"TDP2018","6438","806014 - EI Juhkwyi - Aldeia Galheiros - Itacajá/TO",NA,"8"
"TDP2018","6439","806014 - EI Lagoinha - Aldeia Lagoinha - Itacajá/TO",NA,"8"
"TDP2018","6469","700223 - Espaço Educ Urb II - 04 Salas - Ouro - Amajari/RR",NA,"8"
"TDP2018","6470","700223 - Espaço Educativo Rural - 02 Salas - Uiramutã/RR",NA,"9;7;8"
"TDP2018","6471","700223 - Espaço Educativo Rural - 02 Salas - Uiramutã/RR",NA,"7;8"
"TDP2018","6472","700223 - Espaço Educativo Urbano II - 04 Salas - Pacaraima/R",NA,"9;7;8"
"TDP2018","6473","700223 - Espaço Educativo Rural - 02 Salas - Bonfim/RR",NA,"8"
"TDP2018","6475","700223 - Espaço Educativo Rural - 02 Salas - Pacaraima/RR",NA,"8"
"TDP2018","6476","700223 - Espaço Educativo Rural - 02 Salas - Normandia/RR",NA,"11;7;8"
"TDP2018","6477","700223 - Espaço Educativo Rural - 02 Salas - Bonfim/RR",NA,"7;8"
"TDP2018","6482","806079 - Espaço Educativo Urbano I - 12 Salas - Porto Alegre",NA,"8"
"TDP2018","6487","700117 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Humaita/AM",NA,"8"
"TDP2018","6488","700109 - Espaço Educativo Rural - 02 Salas - Construção - Santo Antonio do Ica/AM",NA,"8"
"TDP2018","6490","700108 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Joaquim Gomes/AL",NA,"8"
"TDP2018","6493","700264 - Espaço Educativo Urbano II - 04 Salas - Água Branca/AL",NA,"8"
"TDP2018","6497","700256 - Espaço Educativo Rural - 01 Sala -  - Construção - Baixa Grande/BA",NA,"8"
"TDP2018","6505","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6507","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"9;7"
"TDP2018","6508","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"9;7;8"
"TDP2018","6509","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"9;7;8"
"TDP2018","6510","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"9;7"
"TDP2018","6511","806023 - Espaço Educativo Rural - 02 Salas - Construção - Laranjal do Jari/AP",NA,"9;7;8"
"TDP2018","6514","806023 - Espaço Educativo Urbano II - 06 salas -  - Construção - Oiapoque/AP",NA,"9;7;8"
"TDP2018","6515","806023 - Espaço Educativo Rural - 02 Salas- Construção - Laranjal do Jari/AP",NA,"9;7;8"
"TDP2018","6517","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"9;7;8"
"TDP2018","6518","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"9;7;8"
"TDP2018","6519","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6520","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6521","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6522","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6523","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6524","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6525","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6526","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6527","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6528","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6529","806023 - Espaço Educativo Rural - 02 Salas -  - Construção - Laranjal do Jari/AP",NA,"8"
"TDP2018","6536","700224 - Espaço Educativo Urbano I - Jesúpolis/GO",NA,"11;8"
"TDP2018","6537","700224 - Espaço Educativo Urbano I - 12 Salas - Construção - Barro Alto/GO",NA,"9;7;8"
"TDP2018","6540","700224 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Águas Lindas de Goiás/GO",NA,"11;8"
"TDP2018","6542","700224 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Goiânia/GO",NA,"8"
"TDP2018","6547","806057 - E Educativo Urbano I - Arco-Íris - Rio Verde/GO",NA,"11;8"
"TDP2018","6549","806057 - E Educativo Urbano I - Res. Veneza - Rio Verde/GO",NA,"11;7"
"TDP2018","6550","806057 - E Edu Urbano - Garavelo - Aparecida de Goiania/GO",NA,"8"
"TDP2018","6551","806057 - E Edu Urbano - Pasto dos Morros - Nova Iguaçu/GO",NA,"8"
"TDP2018","6552","806057 - Espaço Educativo Urbano I - Caldas Novas/GO",NA,"8"
"TDP2018","6553","700224 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Goiânia/GO",NA,"11;8"
"TDP2018","6554","700224 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Goiânia/GO",NA,"9;7;8"
"TDP2018","6555","700224 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Aparecida de Goiânia/GO",NA,"8"
"TDP2018","6556","700224 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Aparecida de Goiânia/GO",NA,"11;8"
"TDP2018","6557","700224 - Espaço Educativo Urbano I - 12 Salas  -  - Construção - Aparecida de Goiânia/GO",NA,"9;8"
"TDP2018","6567","806057 - Espaço Educativo Urbano I - Canaã - Rio Verde/GO",NA,"11;8"
"TDP2018","6570","806057 - Padrão 2000 - Mineiros/GO",NA,"8"
"TDP2018","6575","806057 - Espaço Educativo Urbano I - Formosa/GO",NA,"8"
"TDP2018","6576","806057 - Espaço Educativo Urbano I - Planaltina/GO",NA,"11;7;8"
"TDP2018","6583","806057 - Espaço Educativo Urbano - Novo Gama/GO",NA,"9;7;8"
"TDP2018","6712","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Paulino Neves/MA",NA,"8"
"TDP2018","6713","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Nina Rodrigues/MA",NA,"11;7"
"TDP2018","6714","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Matões/MA",NA,"11;7"
"TDP2018","6716","806049 - Espaço Educativo Urbano II - São Vicente de Ferrer",NA,"8"
"TDP2018","6717","806049 - Espaço Educ Urbano II - 06 Salas -  - Construção - São Vicente de Férrer/MA",NA,"8"
"TDP2018","6718","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - São Pedro dos Crentes/MA",NA,"8"
"TDP2018","6721","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - São José de Ribamar/MA",NA,"8"
"TDP2018","6723","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Jenipapo dos Vieiras/MA",NA,"8"
"TDP2018","6725","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Santa Filomena do Maranhão/MA",NA,"11;7"
"TDP2018","6726","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Ribamar Fiquene/MA",NA,"11;7;8"
"TDP2018","6728","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Estreito/MA",NA,"11;7"
"TDP2018","6729","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Estreito/MA",NA,"11;7"
"TDP2018","6732","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Maranhãozinho/MA",NA,"11;7"
"TDP2018","6739","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Itaipava do Grajaú/MA",NA,"8"
"TDP2018","6741","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Humberto de Campos/MA",NA,"11;7;8"
"TDP2018","6743","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Fernando Falcão/MA",NA,"8"
"TDP2018","6748","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Boa Vista do Gurupi/MA",NA,"11;7"
"TDP2018","6751","806019 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Montes Altos/MA",NA,"8"
"TDP2018","6753","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Barra do Corda/MA",NA,"9;7"
"TDP2018","6754","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Barra do Corda/MA",NA,"9;7"
"TDP2018","6759","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Amapá do Maranhão/MA",NA,"11;7;8"
"TDP2018","6761","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Grajaú/MA",NA,"9;7"
"TDP2018","6763","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Grajaú/MA",NA,"9;7"
"TDP2018","6765","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Jenipapo dos Vieiras/MA",NA,"8"
"TDP2018","6766","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Amarante do Maranhão/MA",NA,"9;7"
"TDP2018","6771","806019 - Espaço Educativo Rural - 02 Salas -  - Construção - Barra do Corda/MA",NA,"9;7"
"TDP2018","6772","806019 - Espaço Educativo Urbano II - 04 Salas  -  - Construção - Jenipapo dos Vieiras/MA",NA,"8"
"TDP2018","6774","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Juína/MT",NA,"8"
"TDP2018","6786","806017 - Projeto Escola Padrão SEDUC/MT  - 03 salas - Construção - Santo Antônio do Levenger/MT",NA,"8"
"TDP2018","6790","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Marcelândia/MT",NA,"8"
"TDP2018","6791","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Marcelândia/MT",NA,"8"
"TDP2018","6792","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Marcelândia/MT",NA,"8"
"TDP2018","6793","806017 - Projeto Escola Padrão SEDUC/MT  - 02 salas -  - Construção - Marcelândia/MT",NA,"8"
"TDP2018","6794","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Marcelândia/MT",NA,"8"
"TDP2018","6795","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Marcelândia/MT",NA,"8"
"TDP2018","6796","806017 - Projeto Escola Padrão SEDUC/MT  - 02 salas -  - Construção - Marcelândia/MT",NA,"8"
"TDP2018","6812","806017 - Projeto Escola Padrão SEDUC/MT  - 03 salas -  - Construção - Feliz Natal/MT",NA,"8"
"TDP2018","6813","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Feliz Natal/MT",NA,"8"
"TDP2018","6814","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Feliz Natal/MT",NA,"8"
"TDP2018","6815","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Feliz Natal/MT",NA,"8"
"TDP2018","6816","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Feliz Natal/MT",NA,"8"
"TDP2018","6817","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Feliz Natal/MT",NA,"8"
"TDP2018","6820","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Gaúcha do Norte/MT",NA,"8"
"TDP2018","6823","806017 - Projeto Escola Padrão SEDUC/MT  - 03 salas -  - Construção - Gaúcha do Norte/MT",NA,"8"
"TDP2018","6824","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Gaúcha do Norte/MT",NA,"8"
"TDP2018","6825","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Gaúcha do Norte/MT",NA,"8"
"TDP2018","6827","806017 - Projeto Escola Padrão SEDUC/MT  - 01 sala -  - Construção - Gaúcha do Norte/MT",NA,"8"
"TDP2018","6836","806027 - EEEF Tenente Marques - Construção - Espião dOeste/RO",NA,"8"
"TDP2018","6837","806027 - EEEF Pichuvy Cinta Larga - Construção - Espião dOeste/RO",NA,"8"
"TDP2018","6838","806027 - EEEF Capitão Cardoso Extensão II - Construção - Espião dOeste/RO",NA,"8"
"TDP2018","6839","806027 - EEEF Capitão Cardoso - Construção - Espião dOeste/RO",NA,"8"
"TDP2018","6840","806027 - EEEF Amen Koare - Construção - Alta Floresta dOeste/RO",NA,"8"
"TDP2018","6841","806027 - EEEF Erapoaron Makurap - Construção - Alta Floresta dOeste/RO",NA,"8"
"TDP2018","6842","806027 - EEEF Sawjo Tupari - Construção - Alta Floresta dOeste/RO",NA,"8"
"TDP2018","6843","806027 - EEEF Konwoat Tupari - Construção - Alta Floresta dOeste/RO",NA,"8"
"TDP2018","6845","806027 - EEEF Malo J Kár Gavião -  - Construção - Ji-Paraná/RO",NA,"8"
"TDP2018","6846","806049 - Espaço Edu Urbano II - 06 Salas - Const- Conceição do Lago/MA",NA,"8"
"TDP2018","7179","700104-Espaço Educativo Rural - Parnamirim/PE - Faz. Alferes",NA,"8"
"TDP2018","7180","700104- Espaço Educativo Rural - Parnamirim/PE - Faz. Chapéu",NA,"8"
"TDP2018","7181","700104- Espaço Educativo Rural - Parnamirim/PE - Rancharia",NA,"8"
"TDP2018","7182","700104 - Espaço Educ Rural - Parnamirim/PE - Faz. Logradouro",NA,"8"
"TDP2018","7184","700104 - Espaço Educ Rural - Parnamirim/PE - Faz. Ingazeira",NA,"8"
"TDP2018","7185","700104- Espaço Educ Rural -Parnamirim/PE- Faz. Volta de Cima",NA,"8"
"TDP2018","7299","700265 -Esp Educativo Urbano II - Sítio Novo do Tocantins/TO",NA,"8"
"TDP2018","7361","700254 - Espaço Educativo Urbano II - Porto da Folha/SE",NA,"9;7"
"TDP2018","7407","700161 - Espaço Educativo Urbano I - Bage/RS",NA,"8"
"TDP2018","7728","700261 - E Educativo Rural - Caranguejo - Várzea Branca/PI",NA,"9;7"
"TDP2018","7729","700261 -Espaço Educativo Rural - Altamira - Várzea Branca/PI",NA,"9;7"
"TDP2018","7808","700269 - Espaço Educativo Urbano II - Laguna Carapã/MS",NA,"8"
"TDP2018","7810","700262 - Espaço Educativo Urbano II - Formoso/MG",NA,"9;7"
"TDP2018","7816","700272 - Escola Rural José Pinto de Oliveira - Varginha/MG",NA,"8"
"TDP2018","7881","800137 - E Educ Infantil C - EMENDA - PRESIDENTE MÉDICI/MA",NA,"8"
"TDP2018","7882","710484 - E Educ Infantil Tipo C - EMENDA - UIRAMUTA/RR",NA,"9;7"
"TDP2018","7883","710353 - E Educ Infantil Tipo C - EMENDA - CANTA/RR",NA,"9;7;8"
"TDP2018","7884","710396 - E Educ Infantil Tipo C - EMENDA - IRACEMA/RR",NA,"8"
"TDP2018","7886","710360 - E Educ Infantil Tipo B - EMENDA -  BOA VISTA/RR",NA,"8"
"TDP2018","7888","710479 - E Educ Infantil 1 - Construção - Macapa/AP",NA,"8"
"TDP2018","7891","710471/2008 - E Educ Infantil B - Const -  Amontada/CE",NA,"8"
"TDP2018","7892","800123 -E Educ Infantil Tipo A - EMENDA - ANTÔNIO MARTINS/RN",NA,"8"
"TDP2018","7893","800132 -E Educ Infantil Tipo B - EMENDA - PASSAGEM FRANCA/MA",NA,"9;7"
"TDP2018","7894","710463 E Educ Infantil B - Constr - Bairro Vitória - Cipó/BA",NA,"8"
"TDP2018","7895","710390 - E Educ Infantil C- Jd. Palmeiras II - Uberlândia/MG",NA,"11"
"TDP2018","7903","710378 - E Educ. Infantil C - Const - São João do Triunfo/PR",NA,"8"
"TDP2018","7905","710432 - E Educ Infantil Tipo C - EMENDA - AMAJARI/RR",NA,"9;7;8"
"TDP2018","7906","710450 - E Educ Infantil Tipo C/EMENDA - CAMPOS DE JULIO/MT",NA,"8"
"TDP2018","7908","710429 - E Educ Infantil Tipo C - EMENDA - FORMOSA/GO",NA,"8"
"TDP2018","7915","710423 - E Educ Infantil C - Const -  Siqueira Campos/PR",NA,"8"
"TDP2018","7940","806013 - EEF Sepé Tiaraju - Construção - Erval Seco/RS",NA,"8"
"TDP2018","7941","806013 - EE Cacique Sygre - Construção - Planalto/RS",NA,"8"
"TDP2018","7943","806013 - EE Antônio Kasin Mig - Construção - Redentora/RS",NA,"8"
"TDP2018","7944","806013 - EE Mukej Três Soitas - Construção - Tenente Portela",NA,"8"
"TDP2018","7962","806079 - EEEM Carmosina Vaz Guimarães - Constr - Piratini/RS",NA,"8"
"TDP2018","7987","700215 - Projeto SECTEC 12 salas - Constr - Rosário/MA",NA,"8"
"TDP2018","7989","700215 - Projeto SECTEC 12 salas - Constr - Balsas/MA",NA,"8"
"TDP2018","7993","700213 - Projeto Padrão Estado - 12 salas - Const - Cáceres",NA,"7;8"
"TDP2018","7996","700213 - Projeto Padrão Estado - 12 salas - Const - Juara/MT",NA,"8"
"TDP2018","8026","800128 - Escola de Ensino Fundamental - Mombaça/CE",NA,"8"
"TDP2018","8027","800108 - Escola de Ensino Fundamental - Paramoti/CE",NA,"8"
"TDP2018","8065","800117 - Escola de Educação Infantil - Itamonte/MG",NA,"8"
"TDP2018","8066","804022 - Escola de Educação Infantil - Const - Itamonte/MG",NA,"8"
"TDP2018","8068","804004 - Escola de Educação Infantil - Const - Pratinha/MG",NA,"8"
"TDP2018","8070","804027 - Esc Ensino Fundamental - São Domingos do Prata/MG",NA,"8"
"TDP2018","8074","800102 - Escola Educ Infantil Crescendo com Você - Constr",NA,"8"
"TDP2018","8080","710349 - Escola Fundamental - 6 salas - Constr - Coruripe/AL",NA,"8"
"TDP2018","8081","710447 - Escola Profissionalizante Chã do Pilar - Pilar/AL",NA,"8"
"TDP2018","8082","710394 - Ensino Fundamental - 2 salas - Boca do Acre/AM",NA,"8"
"TDP2018","8083","800112 - EMEnsino Infantil - Constr - Manacapuru/AM",NA,"8"
"TDP2018","8084","710438 - Escola Ensino Fundamental - Nova Olinda do Norte/AM",NA,"8"
"TDP2018","8085","710472 - EE Fundamental - Chicolândia - Nova O do Norte/AM",NA,"8"
"TDP2018","8086","804030 - EM de Ensino Fundamental - Constr 2 SALAS - Tefe/AM",NA,"8"
"TDP2018","8087","710479 - E Educ Infantil 2 - Construção - Macapa/AP",NA,"8"
"TDP2018","8088","710479 - E Educ Infantil 3 - Construção - Macapa/AP",NA,"8"
"TDP2018","8094","816135 - Centro de 23 salas de aula - Constr - Macapá/AP",NA,"11;8"
"TDP2018","8095","804024 - Escola de Ensino Fundamental - América Dourada/BA",NA,"8"
"TDP2018","8096","710326 - EE Xique Xique - 3 salas - Campo Alegre de Lourdes",NA,"8"
"TDP2018","8099","804029 - Escola de Ensino Fundamental-Emenda P. - Malhada/BA",NA,"8"
"TDP2018","8101","710474 - Escola de Ensino Médio - Sítio do Mato/BA",NA,"8"
"TDP2018","8102","804023 - Escola de Ensino Fundamental - Constr - Taperoá/BA",NA,"9;7;8"
"TDP2018","8104","710461 - Ensino Fundamental - 6 salas - Constr - Eusébio/CE",NA,"8"
"TDP2018","8141","710391 -Centro de Educação Vila Inharim - Viçosa do Ceará/CE",NA,"8"
"TDP2018","8202","804010 - Escola de Ensino Fundamental - Mara Rosa/GO",NA,"8"
"TDP2018","8204","804025 - Escola de Ensino Fundamental - Mutunópolis/GO",NA,"8"
"TDP2018","8208","710403 - E Ensino Fundamental 6 SALAS - Constr - Maracaju/MS",NA,"8"
"TDP2018","8209","710448 - Escola de Ensino Fundamental - Santo Amaro/MA",NA,"8"
"TDP2018","8235","710390 - E Educ Infantil Tipo C - Jd. Europa- Uberlândia/MG",NA,"11"
"TDP2018","8236","710390 - E Educ Infantil Tipo B - Mansour - Uberlândia/MG",NA,"11"
"TDP2018","8237","710390 - E Educ Infantil B - Jardim Botânico - Uberlândia/MG",NA,"11"
"TDP2018","8238","710390 - E Educ Infantil Tipo C - Pacaembu - Uberlândia/MG",NA,"11"
"TDP2018","8239","710390 - E Educ Infantil C - Jd. Sucupira - Uberlândia/MG",NA,"11"
"TDP2018","8240","710390 - E Educ Infantil Tipo B - Planalto - Uberlândia/MG",NA,"11"
"TDP2018","8241","710390 - E Educ Infantil Tipo C - Morumbi - Uberlândia/MG",NA,"11"
